,start_at,end_at,timeout,node,bottleneck,status,bottleneck_id
1404,2020-12-14 09:43:40,2020-12-14 09:44:40,60,GW1,memory,FAILED,c2f8ccf3-614d-4aac-b6bd-6a7bc6096e6f
1405,2020-12-14 09:55:43,2020-12-14 09:56:43,60,GW1,diskio,COMPLETED,d6e6f188-2b76-44a7-9b0e-ea444750dd90
1406,2020-12-14 09:47:11,2020-12-14 09:48:11,60,GW1,network_packet_duplicate,COMPLETED,7546215e-7f5b-4d03-ad57-7a2c0ad34e26
1407,2020-12-14 09:57:44,2020-12-14 09:58:44,60,GW111,cpu,COMPLETED,0c6cd873-f665-4661-9f0b-d78356065218
1408,2020-12-14 09:40:39,2020-12-14 09:42:09,90,SRV,network_packet_corrupt,COMPLETED,34c9d2ee-05cd-4575-afc9-590685e442d5
1409,2020-12-14 09:40:09,2020-12-14 09:41:09,60,GW111,diskio,COMPLETED,b73c1913-1710-4ac6-8b48-ecb8214dc016
1410,2020-12-14 09:43:09,2020-12-14 09:44:39,90,GW11,network_packet_corrupt,COMPLETED,a840e401-45ac-461a-a2b5-89088ed3c0d5
1411,2020-12-14 09:49:41,2020-12-14 09:50:41,60,GW1,diskspace,COMPLETED,09798428-e93b-4730-aa23-e4ce8cb22a07
1412,2020-12-14 09:56:13,2020-12-14 09:57:13,60,SRV,diskio,COMPLETED,e0e66f95-428f-4a12-affc-8591c5edf4a9
1413,2020-12-14 09:41:39,2020-12-14 09:42:39,60,GW111,diskio,COMPLETED,3f124b9f-82e3-4969-a208-110820d2e881
1414,2020-12-14 09:45:40,2020-12-14 09:47:10,90,GW11,cpu,COMPLETED,4eca9cb1-d924-44f4-b05a-67f90fcaa236
1415,2020-12-14 09:50:11,2020-12-14 09:51:11,60,GW111,network_packet_duplicate,COMPLETED,c913e9f5-ff6f-499d-bb9e-3d262e2b5235
1416,2020-12-14 09:42:09,2020-12-14 09:43:39,90,GW1,memory,COMPLETED,fa6f6fc6-83f3-4453-8471-ada22c2a3c76
1417,2020-12-14 09:44:10,2020-12-14 09:45:10,60,GW1,diskspace,COMPLETED,1419b31f-986f-446c-a37b-787a956af88c
1418,2020-12-14 09:55:13,2020-12-14 09:56:43,90,SRV,cpu,COMPLETED,2ea41e26-3577-452d-a7f6-a1870bfa76c2
1419,2020-12-14 09:51:42,2020-12-14 09:53:12,90,GW111,diskspace,COMPLETED,42cd5095-f590-4baa-a643-6670b52f3451
1420,2020-12-14 09:47:41,2020-12-14 09:48:41,60,GW11,network_packet_corrupt,COMPLETED,e814e4a5-3f45-477a-8dc3-7b3b7f34ae8e
1421,2020-12-14 09:46:10,2020-12-14 09:48:10,120,GW111,network_packet_loss,COMPLETED,64ab0099-7170-43e7-abaf-8ba326395e8b
1422,2020-12-14 09:50:42,2020-12-14 09:52:42,120,SRV,network_packet_corrupt,COMPLETED,f1b8fadd-623d-4b34-90b8-c496d37595ce
1423,2020-12-14 09:46:40,2020-12-14 09:48:10,90,GW111,diskspace,COMPLETED,5e68de31-d56f-41b7-884f-efb6d22ddc2d
1424,2020-12-14 09:48:11,2020-12-14 09:49:11,60,SRV,diskspace,COMPLETED,cf071951-52c4-417a-9e5a-f4a274ed555e
1425,2020-12-14 09:59:44,2020-12-14 10:00:44,60,GW11,network_packet_corrupt,COMPLETED,6c83f7d3-1996-4e2a-a45a-dfd32302ef82
1426,2020-12-14 09:42:39,2020-12-14 09:44:39,120,GW111,memory,COMPLETED,84c75274-bb63-4be7-88c9-7c1edc8cb41e
1427,2020-12-14 09:58:14,2020-12-14 09:59:14,60,SRV,diskspace,COMPLETED,b403030d-7c21-4489-aac8-de1db6e55c62
1428,2020-12-14 09:58:44,2020-12-14 09:59:44,60,SRV,diskio,COMPLETED,e2286640-8c06-4662-b95f-cfeb10cc9cd6
1429,2020-12-14 09:57:13,2020-12-14 09:58:13,60,SRV,cpu,COMPLETED,0ea663e0-646a-466d-b00a-d3f934ebf913
1430,2020-12-14 09:53:12,2020-12-14 09:54:12,60,GW11,cpu,COMPLETED,d9ade02f-ac3e-4f3c-aaf4-5eadbd0c18cb
1431,2020-12-14 09:49:11,2020-12-14 09:50:11,60,GW111,network_delay,FAILED,e7a803ea-c73c-4131-9962-f056d7a0c71c
1432,2020-12-14 09:41:09,2020-12-14 09:42:09,60,GW11,memory,COMPLETED,c3bf1271-95de-4ead-a949-d72cda5973de
1433,2020-12-14 09:59:14,2020-12-14 10:00:14,60,GW111,memory,COMPLETED,f036b0bf-142c-4def-9626-387a110fce7a
1434,2020-12-14 09:45:10,2020-12-14 09:46:10,60,GW11,network_delay,COMPLETED,011ae798-a89d-4172-add2-e453cf04758c
1435,2020-12-14 09:54:13,2020-12-14 09:56:13,120,GW111,cpu,COMPLETED,4840a697-17cd-4c6b-b624-9e2ccaca4097
1436,2020-12-14 09:44:40,2020-12-14 09:45:40,60,GW1,cpu,COMPLETED,3e1aa3d9-63fc-4655-b3d2-25aa9d42a372
1437,2020-12-14 09:51:12,2020-12-14 09:53:12,120,SRV,cpu,FAILED,6bf5f8c5-b844-490a-b69e-8939fa4161b3
1438,2020-12-14 09:53:42,2020-12-14 09:54:42,60,GW1,network_packet_loss,FAILED,76d0a2ab-b499-4bfb-9872-bc68d4b2d0c8
1439,2020-12-14 09:54:43,2020-12-14 09:56:13,90,GW111,cpu,FAILED,b633b97e-e1f4-40a7-ad83-bd702cde6e59
1440,2020-12-14 10:14:16,2020-12-14 10:15:16,60,GW1,network_packet_loss,COMPLETED,adec02fd-bdd1-4b43-ae8d-05eabf8b5f8c
1441,2020-12-14 10:11:45,2020-12-14 10:13:45,120,GW111,diskio,COMPLETED,fdb17d1f-b29e-46f5-a24c-d581c6b1a559
1442,2020-12-14 10:03:43,2020-12-14 10:04:43,60,GW11,memory,COMPLETED,3d46cb6f-18bf-4262-93a7-6d941ccf2630
1443,2020-12-14 10:17:47,2020-12-14 10:19:17,90,GW11,cpu,FAILED,530c37aa-99c4-490a-b420-dcc751b8a344
1444,2020-12-14 10:14:46,2020-12-14 10:15:46,60,GW111,cpu,COMPLETED,22dad3c6-9873-4b75-ad2c-721a4d4b3886
1445,2020-12-14 10:10:45,2020-12-14 10:12:15,90,GW111,cpu,COMPLETED,291f243a-d854-4461-9cbf-a9fdcc5c2723
1446,2020-12-14 10:07:14,2020-12-14 10:09:14,120,SRV,diskio,FAILED,fbd41b4a-112f-4374-b312-427d99d0f265
1447,2020-12-14 10:18:17,2020-12-14 10:19:17,60,GW11,cpu,FAILED,dc28ff4c-e037-413b-9090-52c5985e6569
1448,2020-12-14 10:15:16,2020-12-14 10:16:16,60,GW1,memory,COMPLETED,30c9037d-7ed8-4b4a-bc4b-d4dfd3ebcdde
1449,2020-12-14 10:05:43,2020-12-14 10:06:43,60,SRV,memory,COMPLETED,57bde5e4-eece-48fb-abfd-f002e003a1a6
1450,2020-12-14 10:12:45,2020-12-14 10:14:15,90,GW1,network_delay,COMPLETED,0ba7638e-e52b-4802-b88d-99f7eeae8ca9
1451,2020-12-14 10:08:14,2020-12-14 10:09:44,90,GW111,network_packet_corrupt,COMPLETED,6c235fb9-64aa-467e-97db-ab275f481943
1452,2020-12-14 10:19:47,2020-12-14 10:21:17,90,GW111,network_packet_duplicate,FAILED,a74287d9-b450-4390-bb39-6ae729307bb5
1453,2020-12-14 10:13:46,2020-12-14 10:15:16,90,SRV,cpu,COMPLETED,e605b3a5-1b27-4293-8488-9baa4ddb1538
1454,2020-12-14 10:15:46,2020-12-14 10:16:46,60,GW111,memory,COMPLETED,c4e37adc-f637-4625-8f6c-094517ef58f6
1455,2020-12-14 10:20:17,2020-12-14 10:21:17,60,GW111,network_packet_loss,COMPLETED,eedab207-1889-4d24-9669-a08eb974a11f
1456,2020-12-14 10:02:43,2020-12-14 10:03:43,60,GW11,network_packet_loss,COMPLETED,48f5cf16-c53e-4a13-ab42-4b8415fab505
1457,2020-12-14 10:17:16,2020-12-14 10:18:16,60,GW111,network_delay,COMPLETED,2a937811-dc32-4fc3-85e3-9b954836efab
1458,2020-12-14 10:06:44,2020-12-14 10:08:44,120,SRV,network_packet_loss,COMPLETED,de720e94-7685-4a5e-a393-46eb30f0cba9
1459,2020-12-14 10:19:17,2020-12-14 10:20:17,60,GW1,cpu,COMPLETED,484c0f39-7f51-4398-bcfe-3abbc2bf2654
1460,2020-12-14 10:09:14,2020-12-14 10:10:14,60,GW111,memory,COMPLETED,2fd7044e-0711-4a8b-8b80-e5f90ccf47e5
1461,2020-12-14 10:18:47,2020-12-14 10:19:47,60,GW111,memory,COMPLETED,a7b5e93e-1e15-4fd2-8f71-459ce8134abf
1462,2020-12-14 10:04:13,2020-12-14 10:05:13,60,GW111,network_packet_duplicate,COMPLETED,cd27cc46-c99e-48ca-8b29-d9c742160528
1463,2020-12-14 10:21:18,2020-12-14 10:22:18,60,GW11,network_packet_loss,COMPLETED,afd5304d-2783-4287-9120-d9bd6fbee24b
1464,2020-12-14 10:09:44,2020-12-14 10:11:44,120,GW11,network_packet_duplicate,COMPLETED,5139ab73-83c8-4418-a400-544e099d73a0
1465,2020-12-14 10:12:15,2020-12-14 10:13:45,90,GW1,network_delay,FAILED,90167cff-f3d9-4665-bfc9-616de38844d2
1466,2020-12-14 10:04:43,2020-12-14 10:05:43,60,SRV,diskspace,COMPLETED,d8c17634-f9e2-467c-a30d-7e022fea9af6
1467,2020-12-14 10:03:13,2020-12-14 10:04:13,60,GW1,network_delay,COMPLETED,37ada6e4-3a2e-405b-9098-5cf64a4f595c
1468,2020-12-14 10:22:18,2020-12-14 10:24:18,120,GW11,network_delay,FAILED,e4f7a6ea-a9b2-4728-add7-d8cdfcc9942a
1469,2020-12-14 10:06:13,2020-12-14 10:08:13,120,GW1,network_packet_duplicate,COMPLETED,e4300201-5796-4fb5-b266-536dc5ec98cb
1470,2020-12-14 10:11:15,2020-12-14 10:12:15,60,GW1,network_packet_duplicate,COMPLETED,45f892bd-888c-4667-a326-ebc25ac48782
1471,2020-12-14 10:07:44,2020-12-14 10:09:14,90,SRV,network_packet_duplicate,FAILED,43d4b806-202e-4626-a94a-13b3a1e05472
1472,2020-12-14 10:20:47,2020-12-14 10:22:47,120,GW111,network_delay,FAILED,f24358aa-14fa-4a4c-991b-5a29aa6fdc08
1473,2020-12-14 10:05:13,2020-12-14 10:06:13,60,GW1,cpu,COMPLETED,8a4c4454-d8c2-4f14-a9bb-b56ef6323cc7
1474,2020-12-14 10:10:15,2020-12-14 10:11:15,60,SRV,diskspace,COMPLETED,11d9cbef-2663-41d5-8f28-ef75f9845ab3
1475,2020-12-14 10:16:46,2020-12-14 10:18:16,90,SRV,diskspace,COMPLETED,052f7947-9cd2-4440-b6f2-63fcf46fd6a1
1476,2020-12-14 10:08:44,2020-12-14 10:09:44,60,GW11,diskspace,COMPLETED,5972840b-4142-45e8-82c0-68e641840cc7
1477,2020-12-14 10:13:15,2020-12-14 10:14:15,60,GW11,diskspace,FAILED,9cc8da66-3889-4d8a-b071-b4e979cdb224
1478,2020-12-14 10:21:48,2020-12-14 10:23:48,120,GW111,network_packet_duplicate,COMPLETED,b5007060-8477-4286-98b9-fe1de80c9b60
1479,2020-12-14 10:16:16,2020-12-14 10:18:16,120,GW11,cpu,COMPLETED,cff0f36a-c02f-44f3-a6d3-3fad4f8393b0
1480,2020-12-14 10:43:20,2020-12-14 10:44:20,60,GW1,network_delay,COMPLETED,a530bcf0-a97c-4eb6-91d3-82f3f899b1b9
1481,2020-12-14 10:35:48,2020-12-14 10:36:48,60,GW1,network_packet_duplicate,COMPLETED,79b03635-7b81-49e6-9fae-b12763ddc0a3
1482,2020-12-14 10:28:16,2020-12-14 10:29:46,90,GW11,cpu,COMPLETED,b14ba8e2-199e-462d-838a-59ae1b01263d
1483,2020-12-14 10:31:47,2020-12-14 10:33:17,90,GW1,network_packet_loss,COMPLETED,3ba066c3-ce48-4a13-80d1-3672bff62c78
1484,2020-12-14 10:30:16,2020-12-14 10:31:16,60,GW11,network_packet_loss,FAILED,61ff7e37-7953-4086-9682-9adcbc934a37
1485,2020-12-14 10:38:19,2020-12-14 10:39:19,60,GW1,network_packet_duplicate,FAILED,b624c832-07d2-4127-b4e8-3dc2c13eb2a1
1486,2020-12-14 10:25:15,2020-12-14 10:26:15,60,SRV,diskio,COMPLETED,776ddd11-13fb-472b-81b0-8b10f5c72ce8
1487,2020-12-14 10:39:49,2020-12-14 10:40:49,60,GW11,network_packet_corrupt,COMPLETED,235bc489-abb8-48c7-97cd-58e5cb34f8bc
1488,2020-12-14 10:42:20,2020-12-14 10:43:50,90,GW11,network_packet_corrupt,FAILED,26f2a040-6d30-455a-9691-958a3810460b
1489,2020-12-14 10:41:50,2020-12-14 10:43:20,90,SRV,network_packet_loss,COMPLETED,f9c88248-f540-43af-9c08-dab243127e8e
1490,2020-12-14 10:37:18,2020-12-14 10:39:18,120,GW111,cpu,COMPLETED,74cd2fe3-57a9-4fa9-9ccd-c2396630c6cc
1491,2020-12-14 10:32:17,2020-12-14 10:34:17,120,GW1,network_packet_loss,FAILED,fcfcb808-9c22-441d-b271-9276b70de231
1492,2020-12-14 10:29:16,2020-12-14 10:30:16,60,GW11,network_packet_duplicate,COMPLETED,a457ca78-9b9e-413d-9f97-74f890601099
1493,2020-12-14 10:26:45,2020-12-14 10:28:15,90,GW111,network_delay,COMPLETED,c4906589-acf8-43b0-85d0-6c1c4e57bee5
1494,2020-12-14 10:33:17,2020-12-14 10:34:17,60,GW1,cpu,FAILED,92fd5709-3755-4c96-a59e-6b2fa490cbcd
1495,2020-12-14 10:34:17,2020-12-14 10:35:17,60,SRV,network_delay,COMPLETED,b11573ce-591f-45c2-93ff-dfa5e7ce0a45
1496,2020-12-14 10:30:46,2020-12-14 10:31:46,60,GW111,diskio,COMPLETED,ed3a7956-f184-4457-b346-cd56bbe046b1
1497,2020-12-14 10:36:48,2020-12-14 10:38:48,120,GW111,diskio,COMPLETED,ef4dc15b-249b-4ba4-97e2-b7ed4be0cc3d
1498,2020-12-14 10:32:47,2020-12-14 10:33:47,60,SRV,diskspace,COMPLETED,0072f7ea-32da-480a-82b4-56ffdf7be94b
1499,2020-12-14 10:27:15,2020-12-14 10:28:15,60,GW111,network_packet_loss,FAILED,671bef12-777a-4139-9bf5-cc65e179c4ff
1500,2020-12-14 10:44:20,2020-12-14 10:45:50,90,GW1,network_packet_corrupt,COMPLETED,24f6d44d-da95-4c7b-a897-cc5365b5a1a7
1501,2020-12-14 10:38:49,2020-12-14 10:39:49,60,SRV,network_packet_duplicate,COMPLETED,38ee9f3a-cb6c-4c14-a38b-53fe27e8745e
1502,2020-12-14 10:39:19,2020-12-14 10:40:19,60,GW11,diskio,COMPLETED,124a51e6-7a27-4075-8468-0bca782406a2
1503,2020-12-14 10:26:15,2020-12-14 10:27:45,90,SRV,diskspace,COMPLETED,94e050d5-b3fd-433b-941c-b2199de95fea
1504,2020-12-14 10:42:50,2020-12-14 10:43:50,60,GW11,network_delay,FAILED,f19e2eaa-9647-4b3f-b0fa-c8fabd8ebfd2
1505,2020-12-14 10:36:18,2020-12-14 10:38:18,120,GW1,cpu,COMPLETED,23dba441-064f-42c7-b93c-e66cd474de17
1506,2020-12-14 10:44:50,2020-12-14 10:46:20,90,GW1,cpu,COMPLETED,ed9951c4-7579-4628-b74f-d893eaaca7f1
1507,2020-12-14 10:31:17,2020-12-14 10:33:17,120,GW1,cpu,COMPLETED,fa30eb23-1d47-40d4-8bb3-9896d234e157
1508,2020-12-14 10:40:49,2020-12-14 10:41:49,60,SRV,diskspace,FAILED,d5edbce3-945e-40fb-adf5-f94941fbe063
1509,2020-12-14 10:28:46,2020-12-14 10:29:46,60,GW1,cpu,COMPLETED,f17af823-6d4f-40d3-85f3-175c7ff3db0f
1510,2020-12-14 10:40:19,2020-12-14 10:41:19,60,SRV,diskspace,COMPLETED,fdcdef29-60b4-4bc1-9475-c825e78dc061
1511,2020-12-14 10:27:46,2020-12-14 10:29:46,120,SRV,memory,COMPLETED,4cba3661-780a-474b-89ef-c9a3742074cb
1512,2020-12-14 10:37:48,2020-12-14 10:39:18,90,GW1,network_packet_corrupt,COMPLETED,35efe12c-396f-4293-abee-e0e2b3c09a41
1513,2020-12-14 10:33:47,2020-12-14 10:34:47,60,GW1,network_delay,COMPLETED,d9e5d629-bf39-4713-80b4-7561207e1292
1514,2020-12-14 10:41:19,2020-12-14 10:43:19,120,GW11,network_delay,COMPLETED,99a4051b-08f0-484a-b4ed-07afb6200a14
1515,2020-12-14 10:35:18,2020-12-14 10:36:18,60,GW111,network_delay,COMPLETED,9e8c5c38-833d-4029-b421-0c0a15062950
1516,2020-12-14 10:25:45,2020-12-14 10:26:45,60,GW1,cpu,COMPLETED,af78016a-1cc7-4350-85cf-af2ba980e48d
1517,2020-12-14 10:29:46,2020-12-14 10:30:46,60,GW11,memory,COMPLETED,09086645-6925-4566-87d2-93e893ca703e
1518,2020-12-14 10:34:48,2020-12-14 10:36:48,120,GW11,diskio,COMPLETED,f25a93e2-62f6-4302-94af-954f26cce3c7
1519,2020-12-14 10:43:50,2020-12-14 10:44:50,60,GW111,cpu,COMPLETED,f1e8aecb-78eb-48b8-a3df-090a8807e53d
1520,2020-12-14 11:06:23,2020-12-14 11:07:23,60,GW111,cpu,COMPLETED,f61712a6-85f0-40bc-a517-0dfff00213e0
1521,2020-12-14 10:55:20,2020-12-14 10:57:20,120,GW11,network_packet_duplicate,FAILED,8978acff-080d-4193-9f89-05542b0ce317
1522,2020-12-14 10:50:49,2020-12-14 10:52:19,90,GW111,cpu,COMPLETED,2be4d537-0032-4683-93eb-7e6f8a5a3c15
1523,2020-12-14 11:02:52,2020-12-14 11:03:52,60,GW111,network_packet_corrupt,COMPLETED,0bbed51f-309d-4ad1-aa3b-c70b9c2aa048
1524,2020-12-14 10:59:21,2020-12-14 11:00:51,90,SRV,network_packet_duplicate,COMPLETED,a0dd25b2-f571-48c2-a42d-bc73c571b09b
1525,2020-12-14 10:57:50,2020-12-14 10:59:20,90,GW111,network_delay,COMPLETED,7eafedf8-ce0a-4701-b1e1-7a21347a7810
1526,2020-12-14 10:48:48,2020-12-14 10:50:48,120,GW11,network_packet_duplicate,COMPLETED,dfbd92fd-b218-44d1-919e-914f4278503d
1527,2020-12-14 10:58:51,2020-12-14 10:59:51,60,GW1,diskio,COMPLETED,bcf67807-d4b1-4bb5-862d-bcbcfa58f3db
1528,2020-12-14 11:03:52,2020-12-14 11:04:52,60,GW111,network_packet_corrupt,FAILED,dccc5128-3b94-4fde-aae7-dfa9f96d4479
1529,2020-12-14 10:59:51,2020-12-14 11:01:21,90,GW1,memory,COMPLETED,71011e6e-029b-4e0c-b136-9f74e5610e78
1530,2020-12-14 10:47:48,2020-12-14 10:49:18,90,SRV,cpu,COMPLETED,4c3a8ace-f495-4190-b585-81c2905c453f
1531,2020-12-14 10:49:48,2020-12-14 10:50:48,60,GW11,memory,COMPLETED,0cbb1abf-5ad4-46b6-8a8e-2d27ea6a8ca9
1532,2020-12-14 10:51:49,2020-12-14 10:52:49,60,SRV,network_packet_corrupt,COMPLETED,1686df13-ac13-4a0a-9e1b-83f5377a0219
1533,2020-12-14 11:01:21,2020-12-14 11:02:21,60,GW11,diskio,FAILED,0f085d42-7899-41b9-99d9-75222b446c79
1534,2020-12-14 10:54:50,2020-12-14 10:56:50,120,GW11,cpu,FAILED,008fbff0-5c33-49e6-b4bc-a1638d58f4cd
1535,2020-12-14 10:50:18,2020-12-14 10:51:18,60,GW11,network_packet_corrupt,FAILED,8934f5ac-b4f4-46fc-8222-f872e4005676
1536,2020-12-14 10:53:19,2020-12-14 10:54:49,90,GW1,diskio,COMPLETED,5f68853b-d7e9-4b2b-8df4-69d63f26e388
1537,2020-12-14 11:05:23,2020-12-14 11:06:23,60,GW1,cpu,COMPLETED,08af196b-8c47-4a35-8480-85f84bb0aacc
1538,2020-12-14 11:04:22,2020-12-14 11:05:52,90,GW111,cpu,COMPLETED,5a4c0e3d-6bf9-4a88-b203-447743dcf8ef
1539,2020-12-14 11:00:51,2020-12-14 11:01:51,60,GW11,diskio,COMPLETED,f04d28cb-7f30-401f-8dc8-50d1e7bef202
1540,2020-12-14 11:06:53,2020-12-14 11:07:53,60,SRV,cpu,COMPLETED,f8fd5d67-3639-4bff-833c-64c27ffeded9
1541,2020-12-14 11:02:22,2020-12-14 11:03:52,90,SRV,network_packet_corrupt,COMPLETED,2d8b812d-56ee-4f05-883e-f926a6421b91
1542,2020-12-14 10:53:49,2020-12-14 10:54:49,60,GW111,memory,COMPLETED,e2a4c920-c937-490c-b73f-108beaaaaa9c
1543,2020-12-14 10:52:19,2020-12-14 10:53:19,60,GW1,network_delay,COMPLETED,935bab17-ffd8-4d11-924e-05158f057872
1544,2020-12-14 10:58:21,2020-12-14 10:59:51,90,SRV,memory,FAILED,c99d3e90-886b-4a56-8f8d-5650d71a8236
1545,2020-12-14 11:01:52,2020-12-14 11:02:52,60,GW1,network_delay,FAILED,bcb46009-65e8-4c9e-9052-82008e48abb8
1546,2020-12-14 11:05:53,2020-12-14 11:06:53,60,SRV,network_packet_corrupt,COMPLETED,5bd857b5-e4eb-4b6a-8c34-162dfcd95dbb
1547,2020-12-14 10:56:20,2020-12-14 10:57:20,60,SRV,diskspace,COMPLETED,7d3d11e9-0f9a-4d79-9033-41ed1f7ce5ff
1548,2020-12-14 11:07:23,2020-12-14 11:08:23,60,GW1,network_delay,COMPLETED,af5da850-e553-4d57-a7e2-99de37bdcb69
1549,2020-12-14 10:56:50,2020-12-14 10:58:50,120,SRV,memory,COMPLETED,f5b2f450-bc58-4c5c-9a60-558bb8ebacde
1550,2020-12-14 10:55:50,2020-12-14 10:56:50,60,GW11,cpu,COMPLETED,062e4daa-f7d3-467d-b5fe-53df97c9dda2
1551,2020-12-14 10:52:49,2020-12-14 10:53:49,60,SRV,network_delay,FAILED,eed3de98-d456-467a-973a-5d6949ad4d99
1552,2020-12-14 10:48:18,2020-12-14 10:49:48,90,GW1,network_packet_duplicate,COMPLETED,5114be69-638c-4c07-b6bb-ee7eda2b83fb
1553,2020-12-14 11:04:52,2020-12-14 11:05:52,60,GW111,memory,COMPLETED,b53e218c-e5af-432c-8a36-0e2085f1b389
1554,2020-12-14 10:49:18,2020-12-14 10:50:18,60,SRV,diskspace,COMPLETED,36c431ad-ffa1-4bfa-90d6-2a2bfeab9737
1555,2020-12-14 11:03:22,2020-12-14 11:04:22,60,GW111,diskio,FAILED,a5e33614-cd49-45da-812a-5654c7d72e5a
1556,2020-12-14 10:51:19,2020-12-14 10:52:19,60,GW111,cpu,FAILED,b4e4bfcb-0a52-4870-a478-b26b627a3c84
1557,2020-12-14 11:00:21,2020-12-14 11:01:21,60,GW111,network_packet_duplicate,COMPLETED,1b6925b5-d938-43b1-81eb-53bf827b7720
1558,2020-12-14 10:54:20,2020-12-14 10:56:20,120,GW11,network_packet_corrupt,COMPLETED,29f1b265-2a68-4325-a166-7c00313f7b84
1559,2020-12-14 10:57:20,2020-12-14 10:58:50,90,GW1,cpu,COMPLETED,90c0d991-e40f-4360-b0d1-bf6930dfe320
1560,2020-12-14 11:18:23,2020-12-14 11:19:23,60,GW1,network_packet_corrupt,COMPLETED,7ab3daca-fc15-43d2-af21-074ee0b3ab8a
1561,2020-12-14 11:29:56,2020-12-14 11:31:26,90,GW111,memory,COMPLETED,244dca9c-f871-4f33-b7fa-40f5b2d24f3f
1562,2020-12-14 11:13:51,2020-12-14 11:15:21,90,GW1,memory,FAILED,a134fc70-76fd-48b6-a470-c742bd21dfa8
1563,2020-12-14 11:19:53,2020-12-14 11:21:53,120,GW11,network_delay,COMPLETED,16d317f6-8a41-49be-9896-9c476d8738cc
1564,2020-12-14 11:12:21,2020-12-14 11:13:21,60,GW1,diskio,COMPLETED,dcd17c85-7c25-4193-9400-bcf4d844ffcd
1565,2020-12-14 11:16:22,2020-12-14 11:17:22,60,GW1,memory,COMPLETED,1e942763-5d6a-4461-a421-dedb78cdf7ac
1566,2020-12-14 11:28:55,2020-12-14 11:30:25,90,GW11,network_delay,FAILED,5335a726-49a7-49f5-aa01-d9269f976b9f
1567,2020-12-14 11:25:55,2020-12-14 11:26:55,60,GW11,cpu,COMPLETED,12d893a3-de41-420e-9004-b28088f5843a
1568,2020-12-14 11:26:55,2020-12-14 11:27:55,60,GW1,network_packet_duplicate,COMPLETED,59d208bf-98e5-455e-815f-f5ee8c316032
1569,2020-12-14 11:20:53,2020-12-14 11:21:53,60,GW111,cpu,COMPLETED,92af37f5-be7e-49a0-9b49-aedfce3d1bc5
1570,2020-12-14 11:27:25,2020-12-14 11:28:55,90,GW11,network_packet_loss,COMPLETED,c1c8faf8-2d1b-4339-8d6d-1350391c9ba8
1571,2020-12-14 11:21:54,2020-12-14 11:23:54,120,GW111,network_packet_corrupt,COMPLETED,e9af28ae-a417-47b0-a0e6-23ba46682dda
1572,2020-12-14 11:18:53,2020-12-14 11:20:53,120,GW1,network_packet_loss,FAILED,ea0b8e19-f49b-44a0-ba5a-4b87ed08afaa
1573,2020-12-14 11:17:22,2020-12-14 11:19:22,120,GW11,cpu,COMPLETED,7f921fe7-15b3-4687-b5e9-ca01b7a9ecdd
1574,2020-12-14 11:23:24,2020-12-14 11:24:24,60,GW1,network_delay,COMPLETED,1d571df6-7e5a-47bb-8d10-8cc5ec61e8b2
1575,2020-12-14 11:29:26,2020-12-14 11:30:56,90,GW11,cpu,COMPLETED,6d68c7bf-4342-4795-a871-5f5ab1d4e97a
1576,2020-12-14 11:26:25,2020-12-14 11:27:55,90,SRV,diskio,COMPLETED,2449a045-c863-4065-a1f0-aeed13650818
1577,2020-12-14 11:23:54,2020-12-14 11:25:24,90,SRV,diskio,COMPLETED,91dceab8-52e2-4b62-857c-9d2449cb8c90
1578,2020-12-14 11:27:55,2020-12-14 11:28:55,60,GW1,network_packet_loss,FAILED,e66fd695-92d1-4b25-9816-11eb0ad3db7c
1579,2020-12-14 11:25:25,2020-12-14 11:26:25,60,SRV,memory,COMPLETED,9cafcef5-9674-4d54-99c5-f92ef2575942
1580,2020-12-14 11:15:52,2020-12-14 11:16:52,60,SRV,diskio,COMPLETED,57e68173-e703-4159-b19b-d5f57c9a54e2
1581,2020-12-14 11:21:23,2020-12-14 11:22:23,60,GW1,cpu,COMPLETED,95cc712d-90ff-4819-ba6f-a7df3bfd0553
1582,2020-12-14 11:14:21,2020-12-14 11:15:21,60,GW11,memory,COMPLETED,9e158c12-44f9-4598-a0e3-be80ea2ec8c1
1583,2020-12-14 11:22:24,2020-12-14 11:23:24,60,GW111,cpu,FAILED,e384c5d3-4f26-4107-bc6c-d6e44448892d
1584,2020-12-14 11:14:52,2020-12-14 11:16:22,90,GW111,diskio,COMPLETED,7913c8c9-9a5e-4920-86cf-9fbc79bcd434
1585,2020-12-14 11:13:21,2020-12-14 11:14:21,60,GW1,memory,COMPLETED,70ba8a71-4d1a-441a-a5a6-52343be55187
1586,2020-12-14 11:20:23,2020-12-14 11:21:53,90,GW1,diskspace,COMPLETED,46312d92-345d-4eee-95dc-beb95c7f4f33
1587,2020-12-14 11:24:54,2020-12-14 11:25:54,60,SRV,cpu,FAILED,7cf036f9-636a-4318-8ba3-33265524bd36
1588,2020-12-14 11:24:24,2020-12-14 11:26:24,120,SRV,cpu,COMPLETED,01af3f82-53c9-4d23-a791-f93b2885a240
1589,2020-12-14 11:12:51,2020-12-14 11:14:21,90,GW11,cpu,COMPLETED,4785759a-5125-4f45-898b-1552229e76a4
1590,2020-12-14 11:16:52,2020-12-14 11:17:52,60,GW111,cpu,COMPLETED,9600ba39-f04d-4eb3-98b3-349e324b60b5
